Block group id,OBJECTID,EnviroAtlas Community Code,Value of hospital admissions avoided due to nitrogen dioxide removed ($/yr),Asthma exacerbation avoided due to nitrogen dioxide removed (cases/yr),Value of asthma exacerbation cases avoided due to nitrogen dioxide removed ($/yr),Acute respiratory symptoms avoided due to ozone removed (cases/yr),Value of mortality avoided due to ozone removed ($/yr),Acute respiratory symptoms avoided due to particulate matter [PM2.5] removed (cases/yr),Value of mortality avoided due to particulate matter [PM2.5] removed ($/yr),Asthma exacerbation avoided due to sulfur dioxide removed (cases/yr),Value of asthma exacerbation cases avoided due to sulfur dioxide removed ($/yr),Value of hospital admissions avoided due to sulfur dioxide removed ($/yr),Total Population,Population under 1 year old,Percent population under 1 year old,Population under 13 years old,Percent population under 13 years old,Population over 70 years old,Percent population over 70 years old,"Population other than White, non-Hispanic","Percent population other than White, non-Hispanic",Population with income below twice the US poverty level,Percent population with income below twice the US poverty level,Total carbon stored (kg),Total carbon sequestered (kg/yr),Value of carbon stored ($),Value of carbon sequestered ($/yr),Average reduction in nighttime ambient temperature (Celsius),Average reduction in daytime ambient temperature (Celsius),Carbon monoxide (kg/yr),Nitrogen dioxide (kg/yr),Ozone (kg/yr),Particulate matter [PM2.5] (kg/yr),Sulfur dioxide (kg/yr),Particulate matter [PM10] (kg/yr),"Value of health, ecosystem, and materials damage avoided due to particulate matter [PM10] removed ($/yr)","Value of health, ecosystem, and materials damage avoided due to carbon monoxide removed ($/yr)",Percent annual reduction in streamflow,Reduction in annual runoff (m3/yr),Reduction in median load of total suspended solids [TSS] (kg/yr),Reduction in median biochemical oxygen demand [BOD5] (kg/yr),Reduction in median chemical oxygen demand [COD] (kg/yr),Reduction in median load of total phosphorus (kg/yr),Reduction in mean chemical oxygen demand [COD] (kg/yr),Reduction in mean load of nitrites and nitrates (kg/yr),Total carbon stored (mt),Total carbon sequestered by tree cover (mt/yr),Percent tree cover,Percent impervious area,Percent green space,Percent wetlands,Tree cover per capita (m2/person),Impervious area per capita (m2/person),Green space per capita (m2/person),Total land area in 15m buffer (m2).1,Percent vegetated cover in 15m buffer.1,Residential population within 300m of busy roadway with < 25 percent tree buffer,Residential population within 300m of busy roadway with > 25 percent tree buffer,Residential population within 300m of busy roadway,Percent of residential population within 300m of busy roadway,Percent of busy roadway bordered by > 25 percent tree buffer,Percent of busy roadway bordered by < 25 percent tree buffer,Residential population within 500m of a park entrance,Residential population not within 500m of a park entrance,Percent of residential population within 500m of a park entrance,Percent of residential population not within 500m of a park entrance,Percent carbon monoxide removed annually by tree cover,Percent nitrogen dioxide removed annually by tree cover,Percent ozone removed annually by tree cover,Percent particulate matter [PM10] removed annually by tree cover,Percent particulate matter [PM2.5] removed annually by tree cover,Percent sulfur dioxide removed annually by tree cover,Daily domestic use (x1000 gal/day),bgrp,EnviroAtlas Community Name,State FIPS,County FIPS,Tract FIPS,ORIG_FID
060372011102,41209,LACA,84.31,2.04,171.47,1.07,2989.27,0.16,2901.77,0.02,1.63,2.46,1066,14,1.31,161,15.1,77,7.22,957,89.77,480,53.87,631756.57,31957.52,49592.89,2508.67,0.34,0.39,17.8,204.71,378.38,7.79,9.52,429.69,3049.43,26.87,0.31,175.2,9.55,2.01,7.83,0.05,9.25,0.12,631.76,31.96,19.62,26.36,31.96,0.0,77,104,126,0,-99999.0,407,26,433,40.62,3.85,96.15,0,1066,0.0,100.0,0.0,0.2,0.26,0.67,0.01,0.13,78.88,60372011102,"Los Angeles, CA",6,37,201110,41149
060372011103,41210,LACA,50.88,1.2,100.62,0.84,2376.37,0.11,1980.59,0.01,1.11,1.68,791,6,0.76,149,18.84,58,7.33,770,97.35,457,51.12,190258.29,9624.25,14935.28,755.5,0.29,0.33,9.96,55.15,131.24,2.35,2.87,129.4,918.36,15.04,0.44,138.03,7.52,1.59,6.17,0.04,7.29,0.09,190.26,9.62,17.98,59.72,38.75,0.0,31,104,67,0,-99999.0,145,61,206,26.04,33.66,66.34,548,243,69.28,30.72,0.0,0.18,0.23,0.62,0.01,0.12,58.53,60372011103,"Los Angeles, CA",6,37,201110,41150
060372011201,41211,LACA,121.47,3.29,275.99,2.23,6165.81,0.28,4860.21,0.04,3.17,4.16,1980,34,1.72,415,20.96,75,3.79,1934,97.68,1089,69.14,296887.83,15018.12,23305.69,1178.92,0.33,0.38,15.55,86.06,204.8,3.65,4.47,202.05,1433.93,23.48,0.46,227.59,12.4,2.62,10.17,0.06,12.02,0.15,296.89,15.02,18.71,62.78,32.86,0.0,20,65,34,0,-99999.0,1478,408,1886,95.25,13.23,86.77,1435,545,72.47,27.53,0.0,0.19,0.24,0.64,0.01,0.13,146.52,60372011201,"Los Angeles, CA",6,37,201120,41151
060372011202,41212,LACA,98.38,2.67,223.54,1.8,4994.02,0.23,3936.54,0.03,2.57,3.37,1311,16,1.22,215,16.4,79,6.03,1210,92.3,883,46.67,680757.25,34436.22,53439.44,2703.24,0.39,0.45,35.65,197.33,469.59,8.36,10.25,463.3,3287.98,53.83,0.42,259.52,14.14,2.98,11.6,0.07,13.7,0.17,680.76,34.44,22.89,34.58,39.66,0.0,68,102,117,0,-99999.0,196,192,388,29.6,74.38,25.62,773,538,58.96,41.04,0.0,0.23,0.29,0.78,0.02,0.16,97.01,60372011202,"Los Angeles, CA",6,37,201120,41152
060372011203,41213,LACA,59.39,1.61,134.92,1.09,3014.4,0.14,2376.16,0.02,1.55,2.03,806,9,1.12,130,16.13,58,7.2,727,90.2,95,9.6,340167.15,17207.42,26703.12,1350.78,0.39,0.45,17.82,98.6,234.65,4.18,5.12,231.51,1642.97,26.9,0.53,225.75,12.3,2.6,10.09,0.06,11.92,0.15,340.17,17.21,22.47,57.42,39.75,0.0,55,140,97,0,-99999.0,385,86,471,58.44,29.51,70.49,212,594,26.3,73.7,0.0,0.22,0.29,0.76,0.02,0.15,59.64,60372011203,"Los Angeles, CA",6,37,201120,41153
060372012001,41214,LACA,178.25,5.24,438.07,2.44,6880.36,0.36,6230.29,0.06,4.52,5.42,2519,33,1.31,509,20.21,142,5.64,2444,97.02,1979,66.01,647290.37,32743.3,50812.29,2570.35,0.32,0.37,18.24,209.75,387.69,8.02,9.75,439.4,3118.33,27.53,0.47,465.53,25.37,5.35,20.81,0.12,24.58,0.31,647.29,32.74,19.11,60.3,34.08,0.0,33,105,60,0,-99999.0,1644,151,1795,71.26,16.16,83.84,0,2519,0.0,100.0,0.0,0.19,0.25,0.65,0.01,0.13,186.41,60372012001,"Los Angeles, CA",6,37,201200,41154
060372013011,41215,LACA,143.75,3.76,314.63,1.66,4887.61,0.25,4662.55,0.04,3.13,4.15,1440,21,1.46,248,17.22,148,10.28,1361,94.51,631,47.23,766362.33,38766.57,60159.44,3043.18,0.4,0.46,21.59,248.33,459.01,9.58,11.55,518.58,3680.25,32.6,0.53,416.72,22.71,4.79,18.63,0.11,22.0,0.27,766.36,38.77,23.75,46.81,39.76,0.0,69,136,116,0,-99999.0,969,110,1079,74.93,29.49,70.51,637,803,44.24,55.76,0.0,0.24,0.31,0.8,0.02,0.16,106.56,60372013011,"Los Angeles, CA",6,37,201301,41155
060372013012,41216,LACA,153.93,4.02,336.9,1.78,5233.64,0.26,4992.49,0.04,3.36,4.44,2002,23,1.15,394,19.68,137,6.84,1905,95.15,992,54.0,636993.46,32222.43,50003.99,2529.46,0.32,0.36,17.95,206.41,381.56,7.96,9.6,431.04,3058.99,27.1,0.43,428.34,23.34,4.93,19.15,0.11,22.62,0.28,636.99,32.22,18.32,56.77,33.64,0.06,41,128,76,0,-99999.0,1562,175,1737,86.76,24.44,75.56,1832,170,91.51,8.49,0.0,0.18,0.24,0.62,0.01,0.12,148.15,60372013012,"Los Angeles, CA",6,37,201301,41156
060372013021,41217,LACA,128.68,1.0,83.54,1.52,3842.87,0.22,4719.67,0.01,0.95,3.45,930,6,0.65,94,10.11,188,20.22,724,77.85,202,27.67,895231.35,45285.44,70275.66,3554.91,0.49,0.56,25.22,290.13,536.66,10.98,13.49,611.0,4336.16,38.08,0.42,228.0,12.43,2.62,10.19,0.06,12.04,0.15,895.23,45.29,28.84,25.47,45.25,0.0,125,110,196,0,-99999.0,0,0,0,0.0,0.0,0.0,101,829,10.86,89.14,0.0,0.29,0.38,0.98,0.02,0.2,68.82,60372013021,"Los Angeles, CA",6,37,201302,41157
060372013022,41218,LACA,129.37,1.01,84.0,1.53,3859.11,0.22,4745.67,0.01,0.95,3.47,907,17,1.87,102,11.25,80,8.82,649,71.55,144,13.87,286514.02,14493.36,22491.35,1137.73,0.5,0.58,8.07,92.84,171.62,3.51,4.32,195.55,1387.77,12.19,0.65,159.78,8.71,1.84,7.14,0.04,8.44,0.11,286.51,14.49,29.78,49.52,45.84,0.0,41,68,63,0,-99999.0,0,0,0,0.0,0.0,0.0,806,101,88.86,11.14,0.0,0.3,0.39,1.01,0.02,0.2,67.12,60372013022,"Los Angeles, CA",6,37,201302,41158
060372013023,41219,LACA,63.13,0.49,40.99,0.75,1883.19,0.11,2315.8,0.01,0.46,1.69,401,3,0.75,61,15.21,33,8.23,325,81.05,55,14.32,382639.02,19355.86,30037.16,1519.44,0.56,0.64,10.78,123.99,229.19,4.69,5.76,261.15,1853.36,16.28,0.53,117.92,6.43,1.36,5.27,0.03,6.23,0.08,382.64,19.36,32.9,30.56,48.7,0.0,124,115,184,0,-99999.0,222,91,313,78.05,0.0,0.0,101,300,25.19,74.81,0.0,0.33,0.43,1.11,0.02,0.22,29.67,60372013023,"Los Angeles, CA",6,37,201302,41159
060372013024,41220,LACA,241.1,1.88,156.54,2.85,7192.34,0.42,8844.4,0.02,1.77,6.46,1494,17,1.14,131,8.77,136,9.1,1063,71.15,493,25.2,807357.72,40840.33,63377.58,3205.97,0.57,0.65,22.75,261.62,483.6,9.9,12.16,551.03,3910.53,34.34,0.57,266.47,14.52,3.06,11.91,0.07,14.07,0.18,807.36,40.84,33.67,31.8,48.25,0.0,70,66,101,0,-99999.0,733,162,895,59.91,40.45,59.55,991,503,66.33,33.67,0.0,0.34,0.44,1.14,0.02,0.23,110.56,60372013024,"Los Angeles, CA",6,37,201302,41160
060372014011,41221,LACA,204.62,6.58,551.09,2.6,7689.71,0.39,6938.9,0.07,5.39,6.19,2941,33,1.12,612,20.81,190,6.46,2851,96.94,1317,46.83,474296.13,23992.35,37232.25,1883.4,0.32,0.36,13.36,153.69,284.08,6.02,7.15,318.49,2260.24,20.18,0.44,352.69,19.22,4.06,15.77,0.09,18.62,0.23,474.3,23.99,18.29,63.42,32.32,0.0,21,73,37,0,-99999.0,1852,491,2343,79.67,13.51,86.49,85,2856,2.89,97.11,0.0,0.18,0.24,0.62,0.01,0.12,217.63,60372014011,"Los Angeles, CA",6,37,201401,41161
060372014012,41222,LACA,130.34,4.19,351.05,1.65,4898.42,0.25,4420.04,0.04,3.44,3.94,1862,31,1.66,384,20.62,128,6.87,1779,95.54,949,47.76,1364282.9,69012.49,107096.21,5417.48,0.31,0.35,38.44,442.08,817.15,17.33,20.55,916.11,6501.45,58.03,0.27,361.59,19.71,4.16,16.16,0.09,19.09,0.24,1364.28,69.01,18.4,26.73,33.64,0.0,95,138,174,0,-99999.0,874,279,1153,62.9,42.56,57.44,594,1239,32.41,67.59,0.0,0.18,0.24,0.62,0.01,0.13,135.64,60372014012,"Los Angeles, CA",6,37,201401,41162
060372014021,41223,LACA,167.17,2.94,247.01,2.31,6868.83,0.19,4003.56,0.04,3.1,6.21,1914,14,0.73,261,13.64,313,16.35,1851,96.71,561,22.87,1307969.03,66163.84,102675.57,5193.86,0.24,0.27,37.81,459.44,976.2,17.42,23.66,879.04,6238.43,57.08,0.21,353.76,19.28,4.07,15.81,0.09,18.68,0.23,1307.97,66.16,14.07,28.99,29.23,0.31,89,183,185,27446,62.56,1112,351,1463,76.44,21.25,78.75,848,1066,44.31,55.69,0.0,0.17,0.25,0.46,0.01,0.14,141.64,60372014021,"Los Angeles, CA",6,37,201402,41163
060372014022,41224,LACA,101.25,1.78,149.6,1.4,4160.33,0.12,2424.82,0.02,1.88,3.76,1214,20,1.65,237,19.52,132,10.87,1177,96.95,569,47.94,315820.61,15975.84,24791.92,1254.1,0.23,0.26,9.13,110.94,235.72,4.21,5.71,212.25,1506.32,13.78,0.3,236.25,12.88,2.72,10.56,0.06,12.47,0.16,315.82,15.98,13.43,68.36,27.82,0.0,34,172,70,0,-99999.0,547,97,644,53.05,33.22,66.78,716,498,58.98,41.02,0.0,0.16,0.24,0.44,0.01,0.14,89.84,60372014022,"Los Angeles, CA",6,37,201402,41164
060372014023,41225,LACA,68.78,1.21,101.63,0.95,2826.33,0.08,1647.31,0.02,1.27,2.56,1183,10,0.85,179,15.13,141,11.92,1123,94.93,408,34.9,306123.52,15485.31,24030.7,1215.6,0.17,0.19,8.85,107.52,228.48,4.08,5.54,205.74,1460.07,13.36,0.2,227.99,12.43,2.62,10.19,0.06,12.04,0.15,306.12,15.49,9.36,72.33,20.8,0.0,34,260,75,0,-99999.0,687,250,937,79.21,16.19,83.81,194,989,16.4,83.6,0.0,0.11,0.16,0.31,0.01,0.1,87.54,60372014023,"Los Angeles, CA",6,37,201402,41165
060372015011,41226,LACA,70.23,1.91,160.43,1.12,3298.0,0.14,2607.26,0.02,1.83,2.34,1152,13,1.13,236,20.49,85,7.38,1109,96.27,530,57.24,270626.48,13689.69,21244.18,1074.64,0.28,0.32,14.17,78.45,186.68,3.34,4.08,183.79,1304.34,21.4,0.42,200.22,10.91,2.3,8.95,0.05,10.57,0.13,270.63,13.69,17.2,62.33,31.48,0.0,31,111,56,0,-99999.0,823,269,1092,94.79,24.71,75.29,925,227,80.3,19.7,0.0,0.17,0.22,0.59,0.01,0.12,85.25,60372015011,"Los Angeles, CA",6,37,201501,41166
060372015012,41227,LACA,81.9,2.23,187.1,1.31,3846.28,0.17,3040.68,0.03,2.13,2.73,1125,9,0.8,159,14.13,118,10.49,1042,92.62,198,17.52,370865.63,18760.3,29112.95,1472.68,0.36,0.4,19.42,107.51,255.83,4.58,5.59,251.87,1787.46,29.32,0.49,244.99,13.35,2.82,10.95,0.06,12.94,0.16,370.87,18.76,20.47,55.12,41.22,0.0,43,115,86,0,-99999.0,156,0,156,13.87,0.0,0.0,588,537,52.27,47.73,0.0,0.2,0.26,0.7,0.02,0.14,83.25,60372015012,"Los Angeles, CA",6,37,201501,41167
060372015013,41228,LACA,189.55,5.16,433.03,3.03,8901.94,0.38,7037.39,0.06,4.93,6.31,3029,49,1.62,627,20.7,170,5.61,2941,97.09,1883,54.64,606125.8,30660.98,47580.88,2406.89,0.31,0.35,31.75,175.7,418.12,7.49,9.13,411.64,2921.35,47.93,0.44,455.35,24.82,5.24,20.35,0.12,24.04,0.3,606.13,30.66,17.63,61.45,35.56,0.71,26,91,52,32733,61.14,792,321,1113,36.74,26.27,73.73,217,2812,7.16,92.84,0.0,0.18,0.23,0.6,0.01,0.12,224.15,60372015013,"Los Angeles, CA",6,37,201501,41168
060372015031,41229,LACA,122.56,4.09,341.4,1.55,4685.7,0.23,4046.44,0.05,3.55,3.75,1844,33,1.79,447,24.24,134,7.27,1794,97.29,1232,65.12,328962.82,16640.64,25823.58,1306.29,0.31,0.35,9.27,106.59,197.03,4.08,4.96,223.19,1583.94,13.99,0.44,254.84,13.89,2.93,11.39,0.07,13.46,0.17,328.96,16.64,17.78,63.56,33.92,0.0,23,83,44,0,-99999.0,715,141,856,46.42,28.49,71.51,0,1844,0.0,100.0,0.0,0.18,0.23,0.6,0.01,0.12,136.46,60372015031,"Los Angeles, CA",6,37,201503,41169
060372015032,41230,LACA,87.09,2.9,242.58,1.1,3329.56,0.16,2875.28,0.03,2.52,2.66,1479,13,0.88,327,22.11,75,5.07,1442,97.5,725,57.4,240589.34,12170.25,18886.26,955.36,0.27,0.32,6.78,77.95,144.1,2.99,3.62,163.23,1158.42,10.23,0.38,193.84,10.56,2.23,8.66,0.05,10.23,0.13,240.59,12.17,15.76,68.06,30.0,0.0,21,91,40,0,-99999.0,999,350,1349,91.21,31.36,68.64,0,1479,0.0,100.0,0.0,0.16,0.21,0.54,0.01,0.11,109.45,60372015032,"Los Angeles, CA",6,37,201503,41170
060372015041,41231,LACA,189.71,5.91,495.15,2.44,7216.81,0.37,6541.93,0.06,4.79,5.75,2428,33,1.36,486,20.02,138,5.68,2348,96.71,1116,45.31,588723.33,29780.67,46214.78,2337.78,0.35,0.4,16.59,190.76,352.61,7.41,8.87,396.78,2815.89,25.04,0.48,356.78,19.44,4.1,15.95,0.09,18.84,0.23,588.72,29.78,20.79,51.86,38.81,0.0,32,79,59,0,-99999.0,715,284,999,41.14,31.2,68.8,493,1935,20.3,79.7,0.0,0.21,0.27,0.7,0.02,0.14,179.67,60372015041,"Los Angeles, CA",6,37,201504,41171
060372016011,41232,LACA,208.49,4.73,397.22,3.6,10028.72,0.3,5521.95,0.06,4.93,8.2,2288,24,1.05,368,16.08,220,9.62,2186,95.54,692,27.23,713385.92,36086.75,56000.79,2832.81,0.3,0.34,20.62,250.57,532.41,9.46,12.9,480.01,3406.52,31.13,0.39,407.58,22.21,4.69,18.22,0.11,21.52,0.27,713.39,36.09,17.17,48.62,34.27,0.0,41,115,81,0,-99999.0,1815,257,2072,90.56,14.78,85.22,770,1518,33.65,66.35,0.0,0.21,0.3,0.56,0.02,0.17,169.31,60372016011,"Los Angeles, CA",6,37,201601,41172
060372016021,41233,LACA,84.87,1.98,165.82,0.99,2873.05,0.15,2790.34,0.02,1.59,2.44,1267,16,1.26,230,18.15,108,8.52,1228,96.92,280,23.01,329993.28,16692.77,25904.47,1310.38,0.28,0.32,9.3,106.92,197.64,4.15,4.97,222.38,1578.18,14.04,0.39,254.58,13.87,2.93,11.38,0.07,13.44,0.17,329.99,16.69,15.85,63.78,30.97,0.18,34,136,66,5806,37.77,810,149,959,75.69,10.34,89.66,651,616,51.38,48.62,0.0,0.16,0.21,0.54,0.01,0.11,93.76,60372016021,"Los Angeles, CA",6,37,201602,41173
060372016022,41234,LACA,32.37,0.75,62.89,0.54,1558.77,0.04,841.42,0.01,0.77,1.28,677,10,1.48,106,15.66,65,9.6,634,93.65,169,27.0,419066.55,21198.56,32896.72,1664.09,0.15,0.17,12.11,147.19,312.74,5.5,7.58,283.26,2010.23,18.29,0.2,343.35,18.71,3.95,15.35,0.09,18.13,0.23,419.07,21.2,9.02,74.23,16.02,0.0,80,662,143,0,-99999.0,426,0,426,62.92,9.33,90.67,47,630,6.94,93.06,0.0,0.11,0.16,0.3,0.01,0.09,50.1,60372016022,"Los Angeles, CA",6,37,201602,41174
060372016023,41235,LACA,96.79,2.24,188.04,1.63,4660.94,0.13,2515.92,0.03,2.3,3.82,896,15,1.67,151,16.85,64,7.14,851,94.98,843,77.13,298979.51,15123.93,23469.89,1187.23,0.34,0.4,8.64,105.01,223.12,3.92,5.41,202.09,1434.18,13.05,0.45,163.69,8.92,1.88,7.32,0.04,8.64,0.11,298.98,15.12,20.36,47.88,35.19,0.0,43,102,75,0,-99999.0,643,26,669,74.67,16.27,83.73,157,739,17.52,82.48,0.0,0.25,0.36,0.67,0.02,0.21,66.3,60372016023,"Los Angeles, CA",6,37,201602,41175
060372017001,41236,LACA,141.72,3.22,271.52,3.06,7552.19,0.25,3546.03,0.04,3.11,5.73,1713,14,0.82,159,9.28,111,6.48,1506,87.92,102,14.57,1310022.26,66267.71,102836.75,5202.01,0.28,0.33,37.87,460.13,977.65,17.33,23.69,883.38,6269.16,57.17,0.41,886.76,48.33,10.2,39.64,0.23,46.82,0.58,1310.02,66.27,17.27,57.33,34.55,0.14,99,330,199,0,-99999.0,743,287,1030,60.13,61.76,38.24,0,1713,0.0,100.0,0.0,0.21,0.3,0.57,0.02,0.18,126.76,60372017001,"Los Angeles, CA",6,37,201700,41176
060372017002,41237,LACA,139.67,3.17,267.59,3.02,7443.36,0.25,3494.8,0.04,3.06,5.65,1956,34,1.74,364,18.61,80,4.09,1829,93.51,1042,53.14,542821.72,27458.73,42611.51,2155.51,0.25,0.29,15.69,190.66,405.12,7.18,9.82,366.04,2597.69,23.69,0.37,366.05,19.95,4.21,16.36,0.09,19.33,0.24,542.82,27.46,14.92,54.73,26.43,0.0,36,132,64,0,-99999.0,1787,91,1878,96.01,16.12,83.88,0,1956,0.0,100.0,0.0,0.18,0.26,0.49,0.01,0.15,144.74,60372017002,"Los Angeles, CA",6,37,201700,41177
060372017003,41238,LACA,101.72,2.31,194.87,2.2,5420.31,0.18,2545.1,0.03,2.23,4.11,1424,23,1.62,204,14.33,106,7.44,1356,95.22,695,37.67,269549.88,13635.23,21159.67,1070.37,0.25,0.28,7.79,94.67,201.16,3.57,4.88,181.76,1289.94,11.76,0.36,213.33,11.63,2.45,9.54,0.06,11.26,0.14,269.55,13.64,14.89,68.23,28.54,0.38,25,113,47,0,-99999.0,1281,127,1408,98.88,20.84,79.16,0,1424,0.0,100.0,0.0,0.18,0.26,0.49,0.01,0.15,105.38,60372017003,"Los Angeles, CA",6,37,201700,41178
060372031001,41239,LACA,24.0,1.02,85.29,0.46,1435.85,0.04,610.39,0.01,1.08,1.06,717,16,2.23,180,25.1,25,3.49,709,98.88,404,68.94,95263.72,4818.93,7478.2,378.29,0.14,0.15,2.75,33.48,71.11,1.28,1.72,63.89,453.38,4.16,0.21,103.21,5.62,1.19,4.61,0.03,5.45,0.07,95.26,4.82,7.85,81.56,14.24,0.0,17,180,31,0,-99999.0,668,0,668,93.17,3.3,96.7,717,0,100.0,0.0,0.0,0.1,0.14,0.26,0.01,0.08,53.06,60372031001,"Los Angeles, CA",6,37,203100,41179
060372031002,41240,LACA,195.69,8.29,695.5,3.77,11711.13,0.31,4978.61,0.11,8.78,8.67,2137,34,1.59,490,22.93,87,4.07,2122,99.3,1210,58.17,435246.31,22017.01,34166.84,1728.34,0.35,0.41,12.58,152.91,324.87,5.84,7.87,291.88,2071.43,18.99,0.52,324.97,17.71,3.74,14.53,0.08,17.16,0.21,435.25,22.02,21.46,63.02,34.55,0.0,26,78,43,0,-99999.0,1566,201,1767,82.69,30.55,69.45,2103,34,98.41,1.59,0.0,0.26,0.37,0.7,0.02,0.22,158.14,60372031002,"Los Angeles, CA",6,37,203100,41180
060372031003,41241,LACA,74.21,3.14,263.73,1.43,4440.91,0.12,1887.91,0.04,3.33,3.29,1985,34,1.71,558,28.11,71,3.58,1961,98.79,1585,91.57,158798.5,8032.85,12465.68,630.58,0.16,0.18,4.59,55.79,118.53,2.13,2.87,106.49,755.76,6.93,0.2,122.54,6.68,1.41,5.48,0.03,6.47,0.08,158.8,8.03,8.78,70.55,25.24,0.0,10,84,30,0,-99999.0,1395,28,1423,71.69,20.04,79.96,1966,19,99.04,0.96,0.0,0.11,0.15,0.29,0.01,0.09,146.89,60372031003,"Los Angeles, CA",6,37,203100,41181
060372032001,41242,LACA,247.93,8.32,696.08,4.72,13948.87,0.39,6553.74,0.12,9.25,10.6,3476,72,2.07,797,22.93,186,5.35,3432,98.73,1694,59.54,474196.16,23987.3,37224.4,1883.0,0.26,0.3,13.71,166.59,353.95,6.38,8.58,317.71,2254.73,20.69,0.39,372.58,20.31,4.28,16.65,0.1,19.67,0.25,474.2,23.99,15.69,65.5,29.46,0.0,18,74,33,0,-99999.0,3200,121,3321,95.54,21.77,78.23,3062,414,88.09,11.91,0.0,0.19,0.27,0.51,0.01,0.16,257.22,60372032001,"Los Angeles, CA",6,37,203200,41182
060372032002,41243,LACA,83.73,2.81,235.08,1.59,4711.05,0.13,2213.44,0.04,3.12,3.58,1368,29,2.12,342,25.0,60,4.39,1358,99.27,1223,65.05,128146.16,6482.3,10059.47,508.86,0.23,0.26,3.7,45.02,95.65,1.73,2.32,85.86,609.32,5.59,0.32,107.94,5.88,1.24,4.82,0.03,5.7,0.07,128.15,6.48,13.45,73.11,25.97,0.0,12,66,23,0,-99999.0,1249,104,1353,98.9,33.32,66.68,1359,9,99.34,0.66,0.0,0.16,0.24,0.44,0.01,0.14,101.23,60372032002,"Los Angeles, CA",6,37,203200,41183
060372033001,41244,LACA,163.05,5.11,438.69,2.61,8290.76,0.22,3879.7,0.04,2.89,6.45,2607,19,0.73,299,11.47,182,6.98,2376,91.14,818,58.47,1427648.5,72217.85,112070.41,5669.1,0.21,0.24,41.27,501.68,1066.67,19.19,25.83,957.04,6791.93,62.3,0.27,1050.58,57.26,12.08,46.96,0.27,55.47,0.69,1427.65,72.22,12.45,68.98,23.11,0.0,71,395,132,0,-99999.0,1892,235,2127,81.59,19.51,80.49,1578,1029,60.53,39.47,0.0,0.15,0.22,0.41,0.01,0.13,192.92,60372033001,"Los Angeles, CA",6,37,203300,41184
060372035001,41245,LACA,37.62,1.0,83.54,0.7,1976.24,0.06,1048.09,0.01,1.09,1.54,766,17,2.22,161,21.02,47,6.14,738,96.34,464,41.76,167395.92,8467.75,13140.58,664.72,0.18,0.19,4.84,58.82,124.97,2.26,3.03,112.05,795.23,7.3,0.24,155.26,8.46,1.79,6.94,0.04,8.2,0.1,167.4,8.47,10.11,79.01,19.93,0.0,28,222,56,0,-99999.0,694,7,701,91.51,12.15,87.85,706,60,92.17,7.83,0.0,0.12,0.18,0.33,0.01,0.1,56.68,60372035001,"Los Angeles, CA",6,37,203500,41185
060372035002,41246,LACA,33.79,0.9,75.03,0.62,1774.63,0.05,941.21,0.01,0.98,1.39,1145,21,1.83,217,18.95,84,7.34,1116,97.47,531,38.15,609132.59,30813.08,47816.91,2418.83,0.1,0.12,17.61,214.03,454.74,8.24,11.02,407.75,2893.73,26.58,0.15,564.28,30.75,6.49,25.22,0.15,29.79,0.37,609.13,30.81,6.08,79.13,10.17,0.02,69,901,116,0,-99999.0,924,121,1045,91.27,20.78,79.22,1073,72,93.71,6.29,0.0,0.07,0.11,0.2,0.01,0.06,84.73,60372035002,"Los Angeles, CA",6,37,203500,41186
060372035003,41247,LACA,85.0,2.25,188.7,1.57,4463.47,0.13,2367.26,0.03,2.45,3.49,1153,23,1.99,233,20.21,68,5.9,1136,98.53,621,72.46,152546.53,7716.59,11974.9,605.75,0.26,0.31,4.41,53.6,113.88,2.06,2.76,102.11,724.68,6.66,0.38,136.96,7.46,1.58,6.12,0.04,7.23,0.09,152.55,7.72,15.18,72.81,26.72,0.0,17,83,30,0,-99999.0,1094,40,1134,98.35,15.1,84.9,1153,0,100.0,0.0,0.0,0.18,0.27,0.49,0.01,0.15,85.32,60372035003,"Los Angeles, CA",6,37,203500,41187
060372036001,41248,LACA,68.75,2.31,193.88,1.32,3865.7,0.11,1826.27,0.03,2.48,2.93,1281,25,1.95,267,20.84,88,6.87,1251,97.66,758,56.52,129322.73,6541.81,10151.83,513.53,0.21,0.24,3.74,45.44,96.53,1.74,2.34,86.59,614.49,5.64,0.32,131.57,7.17,1.51,5.88,0.03,6.95,0.09,129.32,6.54,11.82,78.16,20.71,0.0,13,87,23,0,-99999.0,980,206,1186,92.58,15.58,84.42,729,552,56.91,43.09,0.0,0.14,0.21,0.39,0.01,0.12,94.79,60372036001,"Los Angeles, CA",6,37,203600,41188
060372036002,41249,LACA,100.96,3.4,284.72,1.93,5676.81,0.16,2681.91,0.05,3.65,4.31,1629,38,2.33,362,22.22,85,5.22,1621,99.51,850,55.45,196987.04,9964.62,15463.48,782.22,0.21,0.25,5.69,69.21,147.04,2.66,3.56,131.89,936.0,8.6,0.33,156.85,8.55,1.8,7.01,0.04,8.28,0.1,196.99,9.96,13.67,67.09,22.78,0.0,16,77,26,0,-99999.0,1331,219,1550,95.15,35.69,64.31,904,725,55.49,44.51,0.0,0.17,0.24,0.45,0.01,0.14,120.55,60372036002,"Los Angeles, CA",6,37,203600,41189
