OBJECTID,BG20,CT20,LABEL,ShapeSTArea,ShapeSTLength
22148,2716002,271600,BG 2,2418917.09077053,6924.01430459563
22149,2716003,271600,BG 3,4029679.17333815,8647.01482013694
22150,2716004,271600,BG 4,1766945.47655055,8011.08222398912
22151,2717021,271702,BG 1,3252792.46865117,9134.01775061293
22152,2717022,271702,BG 2,2425783.05490073,6401.00014942365
22153,2717023,271702,BG 3,1926283.39037857,8964.9292631638
22154,2717031,271703,BG 1,2296321.86676411,6814.17710788656
22155,2717032,271703,BG 2,1775461.69633587,5644.61561761889
22156,2717033,271703,BG 3,807723.222873955,3571.03179517145
22157,2717041,271704,BG 1,3197410.71859583,9043.3863585658
22158,2717042,271704,BG 2,2655357.1340265,6831.08201145983
22159,2718011,271801,BG 1,1698963.16829426,6668.71839181018
22160,2718012,271801,BG 2,2583391.16810115,9272.45126416613
22161,2718013,271801,BG 3,883561.854469194,6378.26038786744
22162,2718031,271803,BG 1,1163721.47889666,4799.6765780536
22163,2718032,271803,BG 2,1296868.31962266,4993.96655328417
22164,2718041,271804,BG 1,2246491.79393454,6683.50497277706
22165,2718042,271804,BG 2,1508073.12821126,5186.17985707009
22166,2719011,271901,BG 1,1558458.06028071,7017.07359676464
22167,2719012,271901,BG 2,4053708.63017707,8154.09660270983
22168,2719013,271901,BG 3,1472410.53632851,5305.00742614312
22169,2719021,271902,BG 1,2733660.98333299,6710.02521337504
22170,2719022,271902,BG 2,3829967.0708023,9381.93668051894
22171,2719023,271902,BG 3,3384456.44710018,7408.11824072322
22172,2721001,272100,BG 1,3132253.70102883,7210.48476572218
22173,2721002,272100,BG 2,2270960.00565412,6233.87331613945
22174,2721003,272100,BG 3,2494068.67653934,9084.70408152492
22175,2721004,272100,BG 4,2250530.51732198,6178.7839834761
22176,2721005,272100,BG 5,2761401.53855413,6667.60745608999
22177,2722011,272201,BG 1,2002285.2434214,5805.48937217044
22178,2722012,272201,BG 2,796385.999944786,4450.53500785805
22179,2722021,272202,BG 1,1832081.93762735,6937.16238448356
22180,2722022,272202,BG 2,1500251.46344216,5405.48942611294
22181,2723011,272301,BG 1,1871708.56566901,5916.15972562672
22182,2723012,272301,BG 2,2640696.49892976,6821.65287446302
22183,2723013,272301,BG 3,1989338.88981233,5924.61757999858
22184,2723021,272302,BG 1,3303927.11167004,7720.65520649629
22185,2723022,272302,BG 2,2133331.65308001,6060.29534433797
22186,2731001,273100,BG 1,5121297.56537423,13112.8305889583
22187,2731002,273100,BG 2,4672253.51498105,10721.6786447972
22188,2731003,273100,BG 3,2875830.54692594,7673.67136854404
22189,2732001,273200,BG 1,1859730.01324649,5643.78333100365
22190,2732002,273200,BG 2,1464612.71297627,6063.22938876564
22191,2732003,273200,BG 3,2034265.09789653,5844.70168069005
22192,2732004,273200,BG 4,1551013.46837666,5192.16883253882
22193,2733001,273300,BG 1,3126828.97088606,7073.61039761772
22194,2733002,273300,BG 2,1077357.73762094,4665.94991071103
22195,2733003,273300,BG 3,1956101.69989337,6210.06139003841
22196,2734031,273403,BG 1,4329836.47850685,12293.2524078934
22197,2734032,273403,BG 2,706337.582850816,3451.20456889396
22198,2734041,273404,BG 1,1179399.00993591,5638.5212840558
22199,2734042,273404,BG 2,1148420.90448856,5128.12558345954
22200,2735021,273502,BG 1,1776503.52857469,7333.40564678163
22201,2735022,273502,BG 2,1822573.87167018,6514.91597899401
22202,2735023,273502,BG 3,2968156.41180122,8094.54525962567
22203,2736001,273600,BG 1,1735134.87995818,5465.40896765731
22204,2736002,273600,BG 2,1747256.27670712,5289.74165102
22205,2736003,273600,BG 3,2853849.45648024,7095.18936838431
22206,2737001,273700,BG 1,2471902.35857819,6305.72797754215
22207,2737002,273700,BG 2,2038537.09612956,5790.29370125875
22208,2737003,273700,BG 3,2920507.59285745,7603.24378601519
22209,2738001,273800,BG 1,4599104.91993652,13141.5039245856
22210,2738002,273800,BG 2,1842105.67940738,6542.24745143074
22211,2738003,273800,BG 3,1541709.28065767,5819.42180711311
22212,2739021,273902,BG 1,2657104.32668952,10183.2947447759
22213,2739022,273902,BG 2,1946848.41385374,6936.70717170772
22214,2739023,273902,BG 3,1218167.63833325,4851.58150295572
22215,2739024,273902,BG 4,1861628.17183812,6284.13301385968
22216,2739025,273902,BG 5,2252181.86799609,7031.42997968936
22217,2741001,274100,BG 1,602960.867030536,3186.26082358537
22218,2741002,274100,BG 2,2637290.49095766,9005.21195414752
22219,2741003,274100,BG 3,478884.974670164,3530.8579017899
22220,2741004,274100,BG 4,3041243.67041358,9344.84961132612
22221,2742021,274202,BG 1,3976494.71557331,13629.5267437559
22222,2742022,274202,BG 2,7016258.20115184,26981.9121325409
22223,2742023,274202,BG 3,1045275.29463104,4082.11144920892
22224,2742024,274202,BG 4,1025353.26325065,4858.0067441403
22225,2751011,275101,BG 1,3705137.62605495,10261.6068256812
22226,2751021,275102,BG 1,1431516.42723518,5397.84832524925
22227,2751022,275102,BG 2,1567349.94353984,6466.01604234476
22228,2751023,275102,BG 3,3716276.18608644,9843.34181753709
22229,2752001,275200,BG 1,1211925.84360467,5172.10939810806
22230,2752002,275200,BG 2,2725620.17549921,8474.78983160456
22231,2752003,275200,BG 3,1058063.42173686,4758.05123011313
22232,2753111,275311,BG 1,2582541.97700439,7085.30132845734
22233,2753112,275311,BG 2,2775178.7698882,7786.56603562782
22234,2753113,275311,BG 3,2581780.0280502,7046.07842187021
22235,2753114,275311,BG 4,5971636.51006044,10120.2224183219
22236,2753121,275312,BG 1,8845823.11477599,14309.6949513529
22237,2753131,275313,BG 1,2962095.806524,7188.21492471635
22238,2753132,275313,BG 2,7559648.55024012,17568.9856902843
22239,2754001,275400,BG 1,3040585.13126063,8144.87488818908
22240,2754002,275400,BG 2,2431035.16630242,7366.85181037923
22241,2754003,275400,BG 3,2612060.03348068,7645.45610052602
22242,2755001,275500,BG 1,1943340.4278044,5876.21878815294
22243,2755002,275500,BG 2,2292606.75318037,6085.5877520335
22244,2755003,275500,BG 3,1897206.06578392,5669.06573767191
22245,2755004,275500,BG 4,2346240.51293428,6454.57897773001
22246,2756031,275603,BG 1,4447187.72020078,10515.8435030717
22247,2756032,275603,BG 2,3665497.45923422,10129.0897283312
22248,2756033,275603,BG 3,2908620.869567,6778.74493499839
22249,2756041,275604,BG 1,1700069.76181036,6820.62874440543
22250,2756042,275604,BG 2,914473.61490523,4335.79002106785
22251,2756043,275604,BG 3,14074548.5777101,25434.5054421938
22252,2756051,275605,BG 1,5551799.48241971,11845.0040204081
22253,2756052,275605,BG 2,5647211.58518251,10971.3044094382
22254,2760001,276000,BG 1,8768484.61149708,19819.7254063037
22255,2760002,276000,BG 2,4264455.46041277,9468.66569299612
22256,2760003,276000,BG 3,4709705.55218339,10372.7213540709
22257,2760004,276000,BG 4,4368894.79441537,10569.24412643
22258,2760005,276000,BG 5,3059875.7218876,7660.93676567658
22259,2761011,276101,BG 1,2272815.71679859,6637.02540519893
22260,2761012,276101,BG 2,1239789.28378129,6345.80646305172
22261,2761021,276102,BG 1,3754610.04633476,8332.04581238083
22262,2761022,276102,BG 2,3335080.67011171,14363.9456092307
22263,2764001,276400,BG 1,3246973.57728747,10447.5462772474
22264,2764002,276400,BG 2,2549965.88680188,7234.52607828413
22265,2764003,276400,BG 3,2858872.11499286,7590.35586285729
22266,2764004,276400,BG 4,2616887.41450111,7955.76009552075
22267,2764005,276400,BG 5,2461983.68983031,7563.9120453865
22268,2765001,276500,BG 1,4881804.4188424,10664.755091543
22269,2765002,276500,BG 2,4359529.29191464,8870.56585208872
22270,2765003,276500,BG 3,3589151.95163214,8128.80438825914
22271,2766011,276601,BG 1,15568121.6675382,21388.5782844493
22272,2766012,276601,BG 2,3115706.15817234,8280.80957522894
22273,2766013,276601,BG 3,1928337.92998805,7155.9142727098
22274,2766014,276601,BG 4,3496774.23367142,8409.40002245512
22275,2766051,276605,BG 1,1040729.9447824,4360.81619673061
22276,2766052,276605,BG 2,1518958.17563309,5359.53644046359
22277,2766061,276606,BG 1,1096962.82189499,4998.67199076147
22278,2766062,276606,BG 2,1237672.90128068,5875.39708073751
22279,2766071,276607,BG 1,1326998.96247141,7658.59418149019
22280,2766072,276607,BG 2,3819160.94473646,8031.78023802973
22281,2766081,276608,BG 1,3878120.99848192,8653.14632743515
22282,2770001,277000,BG 1,5824847.97540412,12829.5986864972
22283,2770002,277000,BG 2,3531557.54113839,7687.13814413349
22284,2770003,277000,BG 3,9068405.92379778,18340.0667080239
22285,2770004,277000,BG 4,2499019.50554484,6942.77185340323
22286,2770005,277000,BG 5,3822091.89227586,9281.92357001707
22287,2771001,277100,BG 1,5343920.57092094,14556.5815334617
22288,2771002,277100,BG 2,3388157.66025914,9240.71299256555
22289,2771003,277100,BG 3,4552221.67104335,9951.3197699586
22290,2772001,277200,BG 1,1311688.85057368,5165.93909066385
22291,2772002,277200,BG 2,9902917.76112547,15675.3956713964
22292,2774001,277400,BG 1,2927718.17563866,11323.3156629522
22293,2774002,277400,BG 2,3950030.50582939,9860.96713063316
22294,2780011,278001,BG 1,5094791.93753405,12490.567577255
22295,2780012,278001,BG 2,12287124.3151436,17541.0311660252
22296,2781021,278102,BG 1,2482569.08618159,6559.19413222207
22297,2781022,278102,BG 2,13211454.6573639,29516.6161728079
22298,2781023,278102,BG 3,3101832.05753828,8900.42673341156
22299,2911101,291110,BG 1,3702911.26886372,8072.92463800792
22300,2911102,291110,BG 2,3954368.68256436,8823.92955525006
22301,2911201,291120,BG 1,7550919.00439023,10995.4297839992
22302,2911301,291130,BG 1,8361526.87651717,15901.1752004594
22303,2911302,291130,BG 2,3577216.12810269,7989.12640374369
22304,2911303,291130,BG 3,1963265.79205502,5625.33331435291
22305,2912101,291210,BG 1,4155531.40542129,12374.9618866182
22306,2912102,291210,BG 2,6697798.40320597,11060.5595066764
22307,2912103,291210,BG 3,2523403.13914911,6491.38291186345
22308,2912201,291220,BG 1,1432289.09452058,5677.12434021335
22309,2912202,291220,BG 2,4895004.88114491,9042.39321707766
22310,2912203,291220,BG 3,2485679.34999238,8574.52362865383
22311,2913001,291300,BG 1,4297160.2372464,12954.9780856582
22312,2913002,291300,BG 2,17660884.4746432,26123.1443019146
22313,2913003,291300,BG 3,3924938.94333383,8608.84462040855
22314,2920011,292001,BG 1,36317815.214069,27544.1595821841
22315,2920012,292001,BG 2,1682239.4202877,5716.01393312207
22316,2920021,292002,BG 1,2371970.4943678,8268.29303638423
22317,2920022,292002,BG 2,2670152.71691157,8063.16236303981
22318,2932031,293203,BG 1,3701150.15247274,7987.18205344326
22319,2932032,293203,BG 2,1311779.024924,4825.4937283641
22320,2932041,293204,BG 1,3467319.1790063,8498.13010394202
22321,2932042,293204,BG 2,3042724.08854309,8507.88628431178
22322,2932051,293205,BG 1,5334843.79686279,10254.3239477399
22323,2932052,293205,BG 2,1506782.2095237,7346.4290419465
22324,2932061,293206,BG 1,2211983.840979,7663.69099776594
22325,2932062,293206,BG 2,2275564.82420945,8318.53072722411
22326,2933011,293301,BG 1,9096251.55943615,14291.0508796373
22327,2933021,293302,BG 1,8211752.69279191,15015.31034636
22328,2933022,293302,BG 2,3838038.92137208,10293.6464383954
22329,2933041,293304,BG 1,4035324.29296107,8470.3808526346
22330,2933042,293304,BG 2,2095394.77706321,7528.12207608135
22331,2933061,293306,BG 1,3138817.63706202,8870.40926850884
22332,2933062,293306,BG 2,3486479.31915368,10009.4514287061
22333,2933071,293307,BG 1,1301089.25808655,5531.02342110222
22334,2933072,293307,BG 2,2347158.75041167,7251.45777050452
22335,2941101,294110,BG 1,3532864.73397261,8961.27998356086
22336,2941102,294110,BG 2,3263879.69913392,8820.04372228268
22337,2941103,294110,BG 3,3852019.01402063,10441.7169141821
22338,2941201,294120,BG 1,1524996.1147379,5166.51667226533
22339,2941202,294120,BG 2,15279340.7034089,18867.8014988469
22340,2942001,294200,BG 1,3336005.95602245,9750.76835559606
22341,2942002,294200,BG 2,3450295.31692179,8229.28161703008
22342,2942003,294200,BG 3,3481193.28315208,10162.1030615837
22343,2943011,294301,BG 1,4852838.87779659,12005.0163754344
22344,2943012,294301,BG 2,2823172.14399162,6805.23814676869
22345,2943021,294302,BG 1,3113425.38045513,7134.96879540646
22346,2943022,294302,BG 2,5932686.71949286,14863.2664288495
22347,2944101,294410,BG 1,3724365.30704815,8229.49002588338
22348,2944102,294410,BG 2,5251501.32436979,12971.319882693
22349,2944211,294421,BG 1,2236844.22935337,8099.92181925916
22350,2944212,294421,BG 2,3666746.04701626,11347.2906229711
22351,2944213,294421,BG 3,1344168.60148289,4652.48575430917
22352,2945101,294510,BG 1,2800203.63360895,6803.92497855371
22353,2945102,294510,BG 2,2778647.20581557,6696.95659403678
22354,2945201,294520,BG 1,2648177.46889346,6746.34486277756
22355,2945202,294520,BG 2,2563033.19130108,6537.56937220548
22356,2946101,294610,BG 1,4869175.91683067,9077.49486118344
22357,2946102,294610,BG 2,3999284.85754053,8506.04461437506
22358,2946201,294620,BG 1,4278850.58702714,10329.5981317384
22359,2946202,294620,BG 2,1852399.9409802,5517.3363918515
22360,2946203,294620,BG 3,2928718.73858039,9048.77037173923
22361,2947011,294701,BG 1,3541767.30009098,9666.21384387847
22362,2947012,294701,BG 2,11827591.8749982,17166.6601401589
22363,2947013,294701,BG 3,3512289.5880132,8732.088145264
22364,2948101,294810,BG 1,1772440.69222681,5451.0288622939
22365,2948102,294810,BG 2,1677456.3905211,5287.03638639755
22366,2948201,294820,BG 1,2032595.44943506,5950.11253409532
22367,2948202,294820,BG 2,2095754.19766139,6078.07202459777
22368,2948301,294830,BG 1,3354716.70252626,7402.86345054592
22369,2948302,294830,BG 2,6182053.29354185,10519.9065346545
22370,2949001,294900,BG 1,4754074.8644102,14601.7069817359
22371,2949002,294900,BG 2,2184641.83970413,6358.20479035834
22372,2951031,295103,BG 1,16765296.2524422,20991.0865031018
22373,2951032,295103,BG 2,2547320.89469903,6537.17010304367
22374,2951033,295103,BG 3,2842684.18972203,11350.8465381453
22375,2962101,296210,BG 1,1499350.09734472,5861.04313540856
22376,2962102,296210,BG 2,4524099.17898557,9601.12467513461
22377,2962201,296220,BG 1,832410.501945871,5709.45540333248
22378,2962202,296220,BG 2,1886640.27166339,7026.57723362755
22379,2962203,296220,BG 3,3055208.40282971,7615.04314293449
22380,2963001,296300,BG 1,6389686.06456044,21233.1350461553
22381,2963002,296300,BG 2,1749496.71244087,8027.78071711651
22382,2963003,296300,BG 3,3300698.87313469,8158.2706826512
22383,2964011,296401,BG 1,7263931.97211444,11353.6363637184
22384,2964012,296401,BG 2,3372383.41029671,8576.93116120425
22385,2964021,296402,BG 1,3578188.07143257,10226.4028096172
22386,2964022,296402,BG 2,4452044.62926714,13828.2679544435
22387,2964023,296402,BG 3,3230062.2578588,8346.21449887888
22388,2965001,296500,BG 1,3345236.23424032,8589.5868185391
22389,2965002,296500,BG 2,3195875.98763644,8753.03416657817
22390,2965003,296500,BG 3,3241149.26232186,8235.55427985235
22391,2966001,296600,BG 1,2218931.53746831,5989.91193192373
22392,2966002,296600,BG 2,2219570.814407,5990.12050103475
22393,2966003,296600,BG 3,2212456.08853906,5981.60756731524
22394,2966004,296600,BG 4,2413026.92091065,6279.08350065125
22395,2969011,296901,BG 1,1996191.77861043,6012.109716753
22396,2969012,296901,BG 2,1329928.5994091,5350.7109407347
22397,2969013,296901,BG 3,3319772.90454746,7324.29540558863
22398,2969021,296902,BG 1,1995616.95747999,6010.88461314727
22399,2969022,296902,BG 2,1304009.35222727,4645.73058307094
22400,2969023,296902,BG 3,2008990.4558998,6054.86774075304
22401,2970011,297001,BG 1,4272155.28787651,12894.7339989766
22402,2970012,297001,BG 2,3095261.36360999,8374.61923743259
22403,2970021,297002,BG 1,1959471.33636794,5919.22145167227
22404,2970022,297002,BG 2,3327357.00015584,7377.39509241282
22405,2970023,297002,BG 3,2966804.51495498,8509.29806203334
22406,2971101,297110,BG 1,2998640.99364596,7182.38437443206
22407,2971102,297110,BG 2,2249369.88373207,6523.35660454429
22408,2971201,297120,BG 1,2241344.2425136,6464.09802639063
22409,2971202,297120,BG 2,2344838.63880019,7694.55496744429
22410,2972011,297201,BG 1,2661223.11638723,6670.88448794198
22411,2972012,297201,BG 2,1687664.25853113,5640.22019173302
22412,2972021,297202,BG 1,2656456.36424853,7344.19962775059
22413,2972022,297202,BG 2,2656278.43462299,7345.82941701739
22414,2972023,297202,BG 3,885953.90303529,6027.78103760812
22415,2973001,297300,BG 1,9944499.22970388,16201.597127202
22416,2973002,297300,BG 2,3067173.52636088,7811.47101602503
22417,2974001,297400,BG 1,3327783.60612135,9320.16460068732
22418,2974002,297400,BG 2,12604274.0725275,15173.9223175427
22419,2974003,297400,BG 3,6427045.52706396,17179.1651189508
22420,2975011,297501,BG 1,4447839.92739477,17835.5294374522
22421,2975012,297501,BG 2,4288114.6073548,9499.3234062194
22422,2975013,297501,BG 3,2972148.55874636,7488.99588449791
22423,2975021,297502,BG 1,8824653.63690679,14244.9250419878
22424,2975022,297502,BG 2,1529974.30100398,7323.76988184092
22425,2976012,297601,BG 2,1141349.0648058,5424.99849717503
22426,2976013,297601,BG 3,4761102.88458672,15132.2464462789
22427,2976021,297602,BG 1,1471640.0494928,6163.88549578674
22428,2976022,297602,BG 2,2933282.93476287,7153.82539391602
22429,2976023,297602,BG 3,2292107.98777461,6950.21760536743
22430,3001001,300100,BG 1,29613712.8556563,27965.9367868263
22431,3001002,300100,BG 2,4824909.99823439,11319.5794691281
22432,3001003,300100,BG 3,7248080.00483098,13894.4234137147
22433,3001004,300100,BG 4,7930889.15499642,19187.1385594328
22434,3002001,300200,BG 1,6156155.93626631,11179.4480190267
22435,3002002,300200,BG 2,5694269.55274971,12927.8196085068
22436,3002003,300200,BG 3,2457567.8292768,8445.25169371102
22437,3002004,300200,BG 4,2356137.01668263,7218.25870485284
22438,3002005,300200,BG 5,4368190.72973745,9823.39938577707
22439,3003011,300301,BG 1,47844865.8160403,37416.8727652345
22440,3003012,300301,BG 2,4518627.21644542,10538.5548001545
22441,3003013,300301,BG 3,5192213.34722076,10159.0498648244
22442,3003014,300301,BG 4,2880426.89761005,8406.16903695003
22443,3003015,300301,BG 5,2584751.98108347,7542.94086135408
22444,3003016,300301,BG 6,3698888.115477,9167.33736699793
22445,3004001,300400,BG 1,3205311.15816397,8103.87322052486
22446,3004002,300400,BG 2,3754617.67524367,12392.6058574983
22447,3004003,300400,BG 3,4374565.53918035,9911.64367255287
22448,3004004,300400,BG 4,1835599.69412751,6664.57774312225
22449,3004005,300400,BG 5,3712423.58314561,12057.2441675477
